Store ID,Country,City,Latitude,Longitude,Brand Owner,Brand Owner Origin,Address,Company Name,Fascia,Floorspace,Format,Price Range
recrW2RyZdFYITEBu,Nigeria,Lagos,6.576813,3.389312,Home Affairs Supermarket,Nigeria,"116 Ogudu/Ojota Road, Ogudu GRA, Lagos, Nigeria",Home Affairs,Home Affairs Supermarket,600,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recr3DnUEol42CgDZ,Nigeria,Lagos,6.6351227,3.3432001,Home Affairs Supermarket,Nigeria,"22 Ijaiye Road, Ogba, Lagos, Nigeria",Home Affairs,Home Affairs Supermarket,600,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recI1uH3iA7PwSAHC,Nigeria,Lagos,6.5531211,3.3913512,Home Affairs Supermarket,Nigeria,"22, Diya Street, Ifako gbagada",Home Affairs,Home Affairs Supermarket,500,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recI4u0XUxwAuMZQx,Nigeria,Lagos,6.6320654,3.3561801,Home Affairs Supermarket,Nigeria,"Plot 389, Omofade Crescent, Omole Phase 1 Ikeja",Home Affairs,Home Affairs Supermarket,600,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recIvFEwJShfHRdJQ,Nigeria,Lagos,6.4308041,3.4172376,Hubmart Stores Limited,Nigeria,35 Adeola Odeku Street Victoria Island,Hubmart,Hubmart,800,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recIBccNDADpYbAoh,Nigeria,Lagos,6.4390793,3.4557116,Hubmart Stores Limited,Nigeria,"Block A10 Plot 2 & 3 Admiralty Way, Lekki Phase 1, Lennox Mall",Hubmart,Hubmart,800,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recIGTp7dE4IIqTW7,Nigeria,Lagos,6.639687,3.368438,Hubmart Stores Limited,Nigeria,"Plot 68 Ogunnusi Road, Omole Scheme 1",Hubmart,Hubmart,800,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Premium
recIIVsevlMg3gXOv,Nigeria,Lagos,6.636187,3.323438,Hutoos Super Stores,Nigeria,"79 Iju Road, Ifako Agege, Lagos, Nigeria",Hutoos Super Stores,Hutoos Super Stores,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recNopHg5svuwwKKi,Nigeria,Lagos,6.647813,3.307812,Hutoos Super Stores,Nigeria,"243 Old Abeokuta Rd, Orile Agege, Lagos, Nigeria",Hutoos Super Stores,Hutoos Super Stores,400,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recoZsoK0kENZHwdN,Nigeria,Lagos,6.671188,3.332438,I-Prudent Plus Supermarket,Nigeria,"8 Ayawoele Street, Ajuwon Alagbo Road, Lagos, Nigeria",I-Prudent Plus Supermarket,I-Prudent Plus Supermarket,100,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recrc2AGOYSLfeU0p,Nigeria,Lagos,6.603938,3.268687,Iconic Supermarket,Nigeria,"Alimosho, Lagos, Nigeria",Iconic Supermarket,Iconic Supermarket,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recGhlZSMClLpLa6z,Nigeria,Lagos,6.609187,3.324813,J Supermart,Nigeria,"45 Sule St, Idi Mangoro 100283, Lagos, Nigeria",J Supermart,J Supermart,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recRRk18LabYO8R4Q,Nigeria,Lagos,6.443062,3.526687,Jada Stores,Nigeria,"Dr Udo Wogu Dr, Lekki Penninsula II, Lagos, Nigeria",Jada Stores,Jada Stores,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recCtzMsqbZjhwPEH,Nigeria,Lagos,6.591688,3.338938,Jara,Nigeria,"22 Simbiat Abiola Way, Ikeja (behind the Ikeja Bus Terminal), Lagos",Jara,Jara,1200,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Value
recJc8ISYJc3DY10z,Nigeria,Lagos,6.505687,3.352312,Jaymart Supermarket,Nigeria,"91 Ogunlana Drive, Akerele Extension, Lagos, Nigeria",Jaymart,Jaymart Supermarket,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recJdqutL1LdCKrxb,Nigeria,Lagos,6.5950104,3.2879004,Jendol Stores,Nigeria,"60, Egbeda - Idimu Rd, Egbeda, Lagos, Nigeria",Jendol Stores,Jendol Stores,250,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recJzvcH2aaHYV17s,Nigeria,Lagos,6.593563,3.286812,Jendol Stores,Nigeria,"Ademola Adefuye St, Idimu, Lagos, Nigeria",Jendol Stores,Jendol Stores,250,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recJB9IYHJRi09SDt,Nigeria,Lagos,6.532562,3.352687,Jendol Stores,Nigeria,"241 Lagos-Abeokuta Expy, Onipanu, Lagos, Nigeria",Jendol Stores,Jendol Stores,250,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recJLCFGUsGNzxrLq,Nigeria,Lagos,6.578187,3.267813,Jendol Stores,Nigeria,"Igando-LASU Road, Opp Diamond Estate, Home Foundation B/Stop, Isheri, Lagos, Nigeria",Jendol Stores,Jendol Stores,250,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recpxC7tTb9rvzmHF,Nigeria,Lagos,6.530563,3.308562,Jendol Stores,Nigeria,"10 Egbe Road, Opp Jakande Estate Gate, Oke Afa, Isolo, Lagos",Jendol Stores,Jendol Stores,250,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recK3G5NJXfhEIUx6,Nigeria,Lagos,6.501188,3.345562,Jerdell Supermarket,Nigeria,"1 Akpoguma Street, Ikate, Lagos, Nigeria",Jerdell,Jerdell Supermarket,40,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recWLHQSrE4ZNHucf,Nigeria,Lagos,6.560562,3.370188,Joeddy Supermarket,Nigeria,"23 Olorunlogbon St, Anthony, Ikeja, Nigeria",Joeddy Supermarket,Joeddy Supermarket,90,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recsgPo2hi7oGyf4g,Nigeria,Lagos,6.600687,3.280312,Jofana Supermarket,Nigeria,"5th, avenue 31, road gowon estate, Egbeda, Lagos, Nigeria",Jofana Supermarket,Jofana Supermarket,60,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
rec2y583z4YuB1tUC,Nigeria,Lagos,6.683813,3.367687,Jokbis Supermarket,Nigeria,"1, Arifanla Bustop, Akute-Ijoko Rd, Akute, Nigeria",Jokbis Supermarket,Jokbis Supermarket,90,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recgBSrcbasaSFoKc,Nigeria,Lagos,6.610313,3.261813,Jumbo's Mart,Nigeria,"17 Opeki Rd, Ipaja, Lagos, Nigeria",Jumbo's Mart,Jumbo's Mart,60,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
recvjPNHrj2RebUTc,Nigeria,Lagos,6.539312,3.314687,Just Metro Mart,Nigeria,"Akinbowale Cres, Isolo, Lagos, Nigeria",Just Metro Mart,Just Metro Mart,80,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recKxofW4nH0EEHX7,Nigeria,Lagos,6.648937,3.306687,Justrite Limited,Nigeria,"Abeokuta Expressway Abule Egba Roundabout, Abule Egba, Lagos State",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recKzr5pG36g06RaV,Nigeria,Lagos,6.5294287,3.3077008,Justrite Limited,Nigeria,"Egbe-Isolo Road, by Gate Bus Stop, Isolo, Lagos",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recKFYkkQgtp9AjJF,Nigeria,Lagos,6.6106945,3.3093437,Justrite Limited,Nigeria,"23 Okeho Street by Pako Bus Stop, Dopemu, Lagos State",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recKPZOLhfUOH3VLF,Nigeria,Lagos,6.6147495,3.2975856,Justrite Limited,Nigeria,"65 New Ipaja, Alaguntan Bus Stop, Iyana Ipaja, Lagos State",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recLhuQm6lGDSBVit,Nigeria,Lagos,6.6190362,3.4755743,Justrite Limited,Nigeria,"Lagos Road, Agric by Ogolonto Bus Stop, Ikorodu, Lagos",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recLohLdWly5U9rL9,Nigeria,Lagos,6.6438928,3.3686788,Justrite Limited,Nigeria,"18 Kosoko Street, Ojodu Berger, Ojodu",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recLqlhI2HKlhzrfr,Nigeria,Lagos,6.6847174,3.2171698,Justrite Limited,Nigeria,"Km4, Idiroko Road, Otta",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recLZPqoocngjSyce,Nigeria,Lagos,6.6871455,3.2769842,Justrite Limited,Nigeria,"83 Bale Animasaun Road, Alakuko, Lagos State",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recL7GBeuwkhJvsVN,Nigeria,Lagos,6.541688,3.392937,Justrite Limited,Nigeria,"56/58 Jagunmolu Street, Bariga, Lagos",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recZ12euz9b86BliI,Nigeria,Lagos,6.687188,3.276937,Justrite Limited,Nigeria,"Ifako-Ijaiye, Ojokoro, Nigeria",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recUCWiHArhV37ITn,Nigeria,Lagos,6.611438,3.300937,Justrite Limited,Nigeria,"Alimosho Road, Alagba, Lagos, Nigeria",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recdCkO9T0m7qjhVX,Nigeria,Lagos,6.664188,3.323313,Justrite Limited,Nigeria,"189 Iju, Ifako-Ijaiye, Lagos, Nigeria",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recAgDYDrYIDMICSE,Nigeria,Lagos,6.648188,3.306312,Justrite Limited,Nigeria,"Agege Motor Rd, Ifako-Ijaiye, Lagos, Nigeria",Justrite,Justrite Superstores,700,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recAquCgafZrQ6F5U,Nigeria,Lagos,6.541688,3.392937,Justrite Limited,Nigeria,"Somolu, Lagos, Nigeria",Justrite,Justrite Superstores,800,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recdfBF87dhmUJfvm,Nigeria,Lagos,6.429563,3.409563,Karma Mart,Nigeria,"2/4 Adeolo Odeku, V/I, Lagos, Nigeria",Karma Mart,Karma Mart,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
receAtZ1RF4V1ur7R,Nigeria,Lagos,6.438187,3.369563,Karma Mart,Nigeria,"17 Burma Road, Apapa, Lagos",Karma Mart,Karma Mart,350,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recL8tsTuPxfG2LoM,Nigeria,Lagos,6.441063,3.367062,Kenzo Mart,Nigeria,"10 Calcutta Crescent, Apapa Quays",Kenzo Mart,Kenzo Mart,200,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recL9AuEAiI6YySEI,Nigeria,Lagos,6.440188,3.455062,Kenzo Mart,Nigeria,"Admiralty Way, Lekki Phase 1",Kenzo Mart,Kenzo Mart,200,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recLbPe0JVp5vVvlE,Nigeria,Lagos,6.4682386,3.285822,Kenzo Mart,Nigeria,"32 Road, Behind Union Bank, Féstac",Kenzo Mart,Kenzo Mart,200,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Mid-level
recLroD6LXA2MoSOe,Nigeria,Lagos,6.589937,3.361937,Kettos Supermarket,Nigeria,"Salvation Road, Opebi, Ikeja, Lagos, Nigeria",Kettos,Kettos Supermarket,50,"Supermarket (Supermarkets, Hypermarkets and Department Stores)",Basic
